Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,? Progress,? Time Spent,? Remaining Estimate,? Original Estimate,Labels,Estimated Complexity,Date of First Response,Git Notification Mailing List,Github Integrations - Other,Github Integration,Last public comment date,Git Repository Name,Global Rank,Git Repository Type,Customer Request Type,Time to resolution,Blog Administrator?,Blogs - Admin for blog,Existing GitBox Approval,Blogs - Username,Protected Branch,Blogs - Email Address,GitHub Options,Docs Text,Git Repository Import Path,New-TLP-TLPName,Blogs - New Blog Write Access,Epic Colour,Blogs - Existing Blog Name,Attachment count,Blog - New Blog PMC,Epic Name,Blog - New Blog Administrators,Epic Status,Blog - Write access,Epic Link,Bugzilla - List of usernames,Bugzilla - PMC Name,Bugzilla - Email Notification Address,Blogs - Existing Blog Access Level,Bugzilla - Project Name,Bugzilla Id,Initial Confluence Contributors,Request participants,Waiting For Infra,Space Name,Space Description,Time to Respond,Github Integration - Triggers,INFRA - Subversion Repository Path,Space Key,Testcase included,Sprint,Rank (Obsolete),Project,Epic/Theme,Flagged,External issue ID,Machine Readable Info,CXF Fields,External issue URL,Flags,Rank
CXF,CXF-6177,Update Apache HTTP async client to non-beta version 4.0.2,Bug,Closed,Major,Fixed,Daniel Kulp,Gary Gregory,Gary Gregory,12/26/2014 20:03,,3/31/2017 19:38,3/28/2017 15:58,2.7.14,3,,,1,3,,,,,,,,,I cannot update to CXF 3.0.3 yet. Our internal release process has flagged our use of CXF 2.7.10 as problematic due to the use of httpasyncclient-4.0-beta3.jar which has a known security issue. I updated our server to CXF 2.7.14 but that still uses httpasyncclient-4.0-beta3.jar. I would be great to update this to the released version: 4.0.2.,,,,,,,,Unknown,2/24/2015 18:13,,,,"16 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23sg7:
CXF,CXF-6178,Missing io.netty.util.Version,Bug,Closed,Major,Fixed,Daniel Kulp,Chris Marshall,Chris Marshall,12/28/2014 17:51,,2/16/2015 16:09,1/23/2015 16:53,3.0.3,3.0.4,"Configuration, Transports",,0,3,,,,,,,,MAC OS/X Tomcat 8.0.14,"I just upgraded to version 3.0.3 and I have a number of JUnit tests that act as clients to a service built with CXF. The clients use CXF as well. With 3.0.3 the JUnit tests are all generating the stack trace below. 

junit.framework.AssertionFailedError: Exception in constructor: testQualifyRest (java.lang.RuntimeException: org.apache.cxf.bus.extension.ExtensionException: Could not create object of extension class org.apache.cxf.transport.http.netty.server.NettyHttpTransportFactory. 
at org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.createWithValues(JAXRSClientFactoryBean.java:341) 
at org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.create(JAXRSClientFactoryBean.java:264) 
at com.a100sys.utils.JacksonClientHelper.createJacksonJSONService(JacksonClientHelper.java:429) 
at com.a100sys.utils.QuestionMapper.getQuestionService(QuestionMapper.java:339) 
at com.a100sys.utils.QuestionMapper.findQuestionOptions(QuestionMapper.java:279) 
at com.a100sys.utils.QuestionMapper.<init>(QuestionMapper.java:247) 
at com.a100sys.utils.QuestionMapper.getInstance(QuestionMapper.java:269) 
at com.a100sys.affiliateportal.TestQualify.<init>(TestQualify.java:37) 
at com.a100sys.affiliateportal.rest.TestQualifyRestJSON.<init>(TestQualifyRestJSON.java:14) 
at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) 
at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62) 
at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) 
at java.lang.reflect.Constructor.newInstance(Constructor.java:408) 
at junit.framework.TestSuite.createTest(TestSuite.java:63) 
at junit.framework.TestSuite.addTestMethod(TestSuite.java:310) 
at junit.framework.TestSuite.addTestsFromTestCase(TestSuite.java:153) 
at junit.framework.TestSuite.<init>(TestSuite.java:132) 
at org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestLoader.getTest(JUnit3TestLoader.java:102) 
at org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestLoader.loadTests(JUnit3TestLoader.java:59) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:452) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:683) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.run(RemoteTestRunner.java:390) 
at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.main(RemoteTestRunner.java:197) 
Caused by: org.apache.cxf.bus.extension.ExtensionException: Could not create object of extension class org.apache.cxf.transport.http.netty.server.NettyHttpTransportFactory. 
at org.apache.cxf.bus.extension.Extension.load(Extension.java:260) 
at org.apache.cxf.bus.extension.ExtensionManagerImpl.loadAndRegister(ExtensionManagerImpl.java:213) 
at org.apache.cxf.bus.extension.ExtensionManagerImpl.loadBeansOfType(ExtensionManagerImpl.java:368) 
at org.apache.cxf.transport.TransportFinder.loadAll(TransportFinder.java:138) 
at org.apache.cxf.transport.TransportFinder.findTransportForURI(TransportFinder.java:84) 
at org.apache.cxf.bus.managers.DestinationFactoryManagerImpl.getDestinationFactoryForUri(DestinationFactoryManagerImpl.java:128) 
at org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.createEndpointInfo(AbstractJAXRSFactoryBean.java:131) 
at org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.createEndpoint(AbstractJAXRSFactoryBean.java:219) 
at org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.createWithValues(JAXRSClientFactoryBean.java:291) 
... 22 more 
Caused by: java.lang.NoClassDefFoundError: io/netty/util/Version 
at org.apache.cxf.transport.http.netty.server.NettyHttpDestinationFactory.<init>(NettyHttpDestinationFactory.java:36) 
at org.apache.cxf.transport.http.netty.server.NettyHttpTransportFactory.<init>(NettyHttpTransportFactory.java:55) 
at org.apache.cxf.transport.http.netty.server.NettyHttpTransportFactory.<init>(NettyHttpTransportFactory.java:58) 
at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) 
at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62) 
at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) 
at java.lang.reflect.Constructor.newInstance(Constructor.java:408) 
at org.apache.cxf.bus.extension.Extension.load(Extension.java:249) 
... 30 more 
Caused by: java.lang.ClassNotFoundException: io.netty.util.Version 
at java.net.URLClassLoader$1.run(URLClassLoader.java:372) 
at java.net.URLClassLoader$1.run(URLClassLoader.java:361) 
at java.security.AccessController.doPrivileged(Native Method) 
at java.net.URLClassLoader.findClass(URLClassLoader.java:360) 
at java.lang.ClassLoader.loadClass(ClassLoader.java:424) 
at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:308) 
at java.lang.ClassLoader.loadClass(ClassLoader.java:357) 
... 38 more 
) 

I downloaded a copy of netty and added the jar to the class path and the test then work fine.",,,,,,,,Unknown,12/29/2014 10:38,,,,"2 years, 27 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23sxz:
CXF,CXF-6179,Jackson JSON parsing Incompatible with the Transform Feature,Bug,Closed,Major,Won't Fix,Sergey Beryozkin,Chris Marshall,Chris Marshall,12/28/2014 18:22,,2/16/2015 16:31,12/29/2014 10:41,3.0.3,,JAX-RS,,0,2,,,,,,,,CXF 3.0.3 and Jackson 2.4.4,"Short version of the problem: 
Jackson (2.4.4) when used to parse inbound JSON messages is incompatible with the transform feature (CXF 3.0.3). The transform feature (org.apache.cxf.feature.StaxTransformFeature) consumes the InputStream that jackson expects to read with the JSON content. 

Longer version of the problem: 
I am currently building a service that is to be used by parterners that will be using various different tools, for example PHP and Windows .NET. As a consequence I would like to create a service that support SOAP, Rest/XML and Rest/JSON. The Rest versions should support messages both with and without namespaces. At this point I have working SOAP, Rest/JSON and Rest/XML with namespaces. In order to get Rest/XML without namespaces to work I added the use of the transform feature and it behaves as desired with XML. However as soon as the transform feature is enabled the JSON parsing quits working. Digging into what is going on, the point at which Jackson tries to read the InputStream there are 0 available bytes when the transform feature is enabled. 
In order to diagnose the issue I overrode the readFrom method in com.fasterxml.jackson.jaxrs.json.JacksonJaxbJsonProvider as follows: 
package com.a100sys.affiliateportal.impl; 

import java.io.IOException; 
import java.io.InputStream; 
import java.lang.annotation.Annotation; 
import java.lang.reflect.Type; 

import javax.ws.rs.Consumes; 
import javax.ws.rs.Produces; 
import javax.ws.rs.core.MediaType; 
import javax.ws.rs.core.MultivaluedMap; 
import javax.ws.rs.ext.Provider; 

import com.fasterxml.jackson.jaxrs.json.JacksonJaxbJsonProvider; 

@Provider 
@Consumes(MediaType.WILDCARD) // NOTE: required to support ""non-standard"" JSON variants 
@Produces(MediaType.WILDCARD) 
public class JsonTestProvider extends JacksonJaxbJsonProvider { 

@Override 
public Object readFrom(Class<Object> arg0, Type arg1, Annotation[] arg2, 
MediaType arg3, MultivaluedMap<String, String> arg4, 
InputStream arg5) throws IOException { 
int availableBytes = arg5.available(); 
System.out.println(""Available bytes "" + availableBytes); 
Object readObject = super.readFrom(arg0, arg1, arg2, arg3, arg4, arg5); 
return readObject; 
} 

} 

In my test case without the transform feature enabled there are a nice healthy 731 bytes available and when the transform feature is enable there are 0 available bytes.",,,,,,,,Unknown,12/29/2014 10:41,,,,"2 years, 30 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23syf:
CXF,CXF-6180,Bad parse of Multipart request,Bug,Open,Major,Unresolved,Unassigned,Arnaud Masciotra,Arnaud Masciotra,12/31/2014 0:42,,1/16/2015 14:12,,3.0.3,,"Core, JAX-RS",,0,3,,,,,,,,Java 1.7,"A valid HTTP request POST with Multipart get an HTTP ERROR 400 Bad request, because the content is not well parsed by CXF 

-------------------------------- 
POST http://localhost:8080/ws/test/test HTTP/1.1 
Content-Length: 196 
Content-Type: multipart/form-data; boundary=MultiPart; charset=UTF-8 
Host: localhost:8080 
Connection: Keep-Alive 
User-Agent: Apache-HttpClient/4.0.1 (java 1.5) 
Expect: 100-Continue 

--MultiPart 
Content-Disposition: form-data; name=""foo"" 
Content-Type: text/plain 

Foo Content 
--MultiPart 
Content-Disposition: form-data; name=""bar"" 
Content-Type: text/html 

Bar Content 
--MultiPart 

-------------------------------- 
Server side code : 

@Path(""/test"") 
public class TestWebService 
{ 
@POST 
@Path(""/test"") 
@Consumes(MediaType.MULTIPART_FORM_DATA) 
public void test(@Multipart(value = ""foo"") String foo, @Multipart(value = ""bar"") String bar) { 

// DO NOTHING BECAUSE OF THE HTTP ERROR 400 ! 
} 
} 
-------------------------------- 

The cause is the first Header of the Second Attachment is not well read ... 
The C of ""Content-Disposition"" is missing ! 

Then the method getContentDisposition() of the second Attachment is always null ... 

headers ArrayList in AttanchmentImpl isn't well construct ... 

If you add a useless character in front of ""Content-Disposition"" header, then I got a valid response (in this case, HTTP 204) 


",,,,,,,,Unknown,1/1/2015 14:15,,,,"2 years, 27 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23vbj:
CXF,CXF-6181,dom4j classes not found in karaf in case DOM4JProvider used,Bug,Closed,Major,Not A Problem,Unassigned,Alexey Markevich,Alexey Markevich,12/31/2014 12:44,,2/16/2015 16:31,2/10/2015 21:00,2.7.14,Invalid,JAX-RS,,0,3,,,,,,,,,"In case org.apache.cxf.jaxrs.provider.dom4j.DOM4JProvider added to provider list the following exception occurred [1] 

karaf@root()> headers org.apache.cxf.cxf-rt-frontend-jaxrs | grep dom4j 
is empty. 
When I added manually 
Import-Package = 
org.dom4j;resolution:=optional, 
org.dom4j.io;resolution:=optional, 
all works fine 
1. 
java.lang.NoClassDefFoundError: org/dom4j/Document 
at java.lang.Class.getDeclaredMethods0(Native Method) 
at java.lang.Class.privateGetDeclaredMethods(Class.java:2615) 
at java.lang.Class.privateGetPublicMethods(Class.java:2733) 
at java.lang.Class.privateGetPublicMethods(Class.java:2749) 
at java.lang.Class.getMethods(Class.java:1472) 
at org.apache.cxf.jaxrs.model.AbstractResourceInfo.findContextSetterMethods(AbstractResourceInfo.java:191) 
at org.apache.cxf.jaxrs.model.AbstractResourceInfo.findContexts(AbstractResourceInfo.java:82) 
at org.apache.cxf.jaxrs.model.AbstractResourceInfo.<init>(AbstractResourceInfo.java:77) 
at org.apache.cxf.jaxrs.model.ProviderInfo.<init>(ProviderInfo.java:29) 
at org.apache.cxf.jaxrs.provider.ProviderFactory.setProviders(ProviderFactory.java:753) 
at org.apache.cxf.jaxrs.provider.ProviderFactory.setUserProviders(ProviderFactory.java:1073) 
at org.apache.cxf.jaxrs.AbstractJAXRSFactoryBean.setupFactory(AbstractJAXRSFactoryBean.java:324) 
at org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.initClient(JAXRSClientFactoryBean.java:377) 
at org.apache.cxf.jaxrs.client.JAXRSClientFactoryBean.createWebClient(JAXRSClientFactoryBean.java:221)",,,,,,,,Unknown,1/1/2015 14:09,,,,"2 years, 23 weeks, 6 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23vp3:
CXF,CXF-6182,Documentation imprecision concerning name of web-application!,Improvement,Closed,Major,Fixed,Sergey Beryozkin,Colbert Philippe,Colbert Philippe,1/3/2015 1:25,,4/10/2017 19:07,1/4/2015 9:52,,,,,0,2,,,,,,,,,"The documentation website has one sentence with an imprecision that has me blocked. On the section titled ""How Request URI is Matched"" here http://cxf.apache.org/docs/jax-rs.html#JAX-RS-UnderstandingtheBasics 

The first sentence says: ""Lets assume you have a web application called 'rest' "". 

QUESTION IS: Where exactly to we specify the name of the web application? Is it the display-name in the web.xml? Is it the artifact name in the maven pom.xml file? Or is it something else? The location where the name of the web-application is specified needs to be specified here to avoid any confusion! 

I simply don't know what exactly this sentence is referring to! 

",,,,,,,,Unknown,1/4/2015 9:52,,,,"2 years, 29 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23wzb:
CXF,CXF-6183,Wish to change my email in my Jira account...how?,Wish,Closed,Minor,Done,Unassigned,Colbert Philippe,Colbert Philippe,1/3/2015 1:42,,1/8/2015 19:48,1/8/2015 19:48,,,,,0,1,,,,,,,,,"I lost my previous email account and now have a new email account. I wish to change my email address in my JIRA account. How can I do this? 

Please contact me in my new email address as I no longer can read from my previous email account. 

NEW EMAIL: Colbert.Philippe@YAHOO.com",,,,,,,,Unknown,,,,,"2 years, 29 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23wzr:
CXF,CXF-6184,"HTTPConduit ""transport.retransmit.url"" property may have side-effects in case of non-redirect retransmits",Bug,Closed,Major,Fixed,Sergey Beryozkin,Sergey Beryozkin,Sergey Beryozkin,1/4/2015 10:18,,2/16/2015 16:09,1/4/2015 10:31,,"3.0.4, 2.7.15, 3.1",Transports,,0,1,,,,,,,,,,,,,,,,,Unknown,,,,,"2 years, 29 weeks, 2 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23xkv:
CXF,CXF-6185,cxf org.apache.cxf.transport.http.policy.impl.ClientPolicyCalculator,Bug,Closed,Major,Fixed,Daniel Kulp,Xu ShiChang Desmond,Xu ShiChang Desmond,1/5/2015 9:59,,4/10/2017 19:04,3/31/2017 19:32,3.0.2,"3.1.11, 3.2.0",Transports,,0,2,,,,,,,,,"org.apache.cxf.transport.http.policy.impl.ClientPolicyCalculator.compatible(HTTPClientPolicy p1, HTTPClientPolicy p2)'s intention is to return true unless there is a property someProp which is specified in both policies and having different values. For the property allowChunking though, it simply does p1.isAllowChunking() == p2.isAllowChunking(). 

However HTTPClientPolicy.isAllowChunking returns a boolean and defaults to 'true' if unspecified. 
Given two client policies, one where allowChunking is specified to be false, while unspecified in the other policy is thus not handled correctly as intended, the autoRedirect property also looks to be suffering the same symptom as allowChunking. 

Simple test case reproduces this problem: 
HTTPClientPolicy p1 = new HTTPClientPolicy(); 
HTTPClientPolicy p2 = new HTTPClientPolicy(); 
p1.setAllowChunking(false); 
Assert.assertTrue(new ClientPolicyCalculator().compatible(p1, p2));",,,,,,,,Novice,1/9/2015 17:43,,,,"2 years, 28 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23y5j:
CXF,CXF-6186,Update for demo jms_spring_config server exiting approach,Wish,Closed,Trivial,Fixed,Daniel Kulp,Guopu Wu,Guopu Wu,1/5/2015 10:58,,4/10/2017 19:04,4/3/2017 18:49,3.0.3,"3.0.13, 3.1.11",Samples,,0,1,,,,,,,,,"Can following code in CustomerServiceSpringServer.java 

System.out.println(""Server started. Press any key to shut down.""); 
System.in.read(); 
ctx.close(); 

be changed to 

Thread.sleep(5 * 60 * 1000); 
ctx.close(); 
System.out.println(""Server exiting""); 

? 

In this way the demo server will exit in the same style as other cxf demos, otherwise extra overhead for testing automation framework has to be introduced 
",,,,,,,,Unknown,,,,,"2 years, 29 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23y7z:
CXF,CXF-6187,"JMS sample fails ""connectionFactory may not be null""",Bug,Closed,Minor,Fixed,Christian Schneider,EasternWahoo,EasternWahoo,1/5/2015 23:17,,2/16/2015 16:09,1/23/2015 17:13,"3.0.2, 3.0.3","3.0.4, 3.1",JMS,,0,2,,,,,,,,,"java-first-jms works fine in version 2.6.1. In 3.0.2 and 3.0.3, mvn -Pserver fails with message ""connectionFactory may not be null"".",,,,,,,,Unknown,1/23/2015 17:13,,,,"2 years, 26 weeks, 3 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23yzb:
CXF,CXF-6188,"Authorization loop using ""CurrentWindowsCredentials""",Bug,Closed,Blocker,Fixed,Daniel Kulp,Hans Schuell,Hans Schuell,1/6/2015 18:25,,2/16/2015 16:09,1/9/2015 17:28,3.0.3,3.0.4,Core,,0,2,,,,,,,,All Windows versions,"It is actually not possible to use org.apache.http.impl.auth.win.CurrentWindowsCredentials to build a CXF client for a WCF service that is using NTLM authentication. 

When accessing a web service, that is defined in C# using: 

binding.Security.Transport.ClientCredentialType = HttpClientCredentialType.Ntlm; 

it is possible to setup a CXF client with explicitly defined credential by using 

(1) org.apache.http.auth.NTCredentials 

but not with 

(2) org.apache.http.impl.auth.win.CurrentWindowsCredentials (Maven GAV is org.apache.httpcomponents/winauth-jni /4.3.6) 

When I use (2), I get a ""Authorization loop detected on Conduit"" exception. 

See more in http://cxf.547215.n5.nabble.com/Authorization-loop-using-quot-CurrentWindowsCredentials-quot-td5752751.html 

The patch I made and described in the mailing list question is a quick-and-dirty solution for me to see, whether it would work from a technical perspective. The hard-coded 

.setDefaultAuthSchemeRegistry(...) 
.setDefaultCredentialsProvider(...) 

must be sth. thta can be passed to AsyncHTTPConduit. 

If you need the WCF service or the Java code , it can be provided. 



",,,,,,,,Unknown,1/7/2015 10:27,,,,"2 years, 28 weeks, 4 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i23zyf:
CXF,CXF-6189,Improve memory usage of UrlUtils,Bug,Closed,Major,Fixed,Sergey Beryozkin,Lucas Pouzac,Lucas Pouzac,1/8/2015 11:08,,11/16/2016 20:21,1/14/2015 20:58,3.0.3,"3.0.4, 3.1",Core,,0,2,,,,,,,CXF-7139,,"When I run load test, I find that the management of encoding parameters of the urls is consumer memory. 

I do not know if it is possible to optimize this part. 

Throughput of load test : 400 query/s 
~80% GET query with 6 parameters 
~20% POST query with 6 parameters GET and 1 payload",,,,,,,performance,Moderate,1/8/2015 14:55,,,,"2 years, 27 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i242pr:
CXF,CXF-6190,HttpServletRequest injection via Context in setter,Bug,Closed,Major,Invalid,Sergey Beryozkin,Zden?k Obst,Zden?k Obst,1/9/2015 7:42,,2/16/2015 16:31,1/9/2015 18:57,3.0.3,NeedMoreInfo,JAX-RS,,0,2,,,,,,,,,"I'm trying to inject HttpServletRequest to my JAX-RS resource via @Context annotation. It works fine if I inject it via method parameter. But I don't want to ""mess"" my interfaces with that so I'd like to inject it via setter. 

I use this simple method (I'm using Kotlin but I the issue should be the same for Java): 

{code:java} 
var req : HttpServletRequest? = null 

Context 
fun setRequest(req : HttpServletRequest) { 
this.req = req 
} 
{code} 

The thing is, that the setter is called via reflection in org.apache.cxf.jaxrs.utils.InjectionUtils in method injectThroughMethod. The method name is correct but as parameter value is instance of ThreadLocalHttpServletRequest which clearly is not HttpServletRequest (it is not inherited class) so this gets thrown: 

java.lang.IllegalArgumentException: object is not an instance of declaring class",,,,,,,,Unknown,1/9/2015 8:18,,,,"2 years, 28 weeks, 1 day ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i2442f:
CXF,CXF-6191,Avoid Spring usage by configuration in ClassHelper,Improvement,Closed,Minor,Fixed,Sergey Beryozkin,Michal Boro?,Michal Boro?,1/9/2015 9:32,,2/16/2015 16:09,1/14/2015 20:32,,"3.0.4, 2.7.15, 3.1",Core,,0,2,,,,,,,,,"By default, CXF detects whether Spring framework is available and use its functionality if possible. 
In some cases it is not desirable to use CXF with Spring e.g. because of compatibility issue (given CXF version does not support Spring version that is available on classpath). 

It would be nice if org.apache.cxf.common.util.ClassHelper could consider some configuration setting during the initialization (e.g. JVM parameter ""-Dorg.apache.cxf.useSpring=false""). 

Configuration would be used in ClassHelper in the static static block.",,,,,,,,Unknown,1/14/2015 20:32,,,,"2 years, 27 weeks, 5 days ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i2446n:
CXF,CXF-6192,Cxf Clustering Blueprint handler doesn't create the distribute feature rightly,Bug,Closed,Major,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,1/13/2015 2:41,,2/16/2015 16:09,1/13/2015 5:59,"2.6.16, 3.0.3, 2.7.14","3.0.4, 2.7.15, 3.1",Clustering,,0,1,,,,,,,,,"ClusteringBPNamespaceHandler just create a LoadDistributorTargetSelector instance when the element is loadDistributor. It should be LoadDistributorFeature instead. 
",,,,,,,,Unknown,,,,,"2 years, 28 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i24afr:
CXF,CXF-6193,We need to updated the schemas of http-jetty.xsd,Bug,Closed,Minor,Fixed,Willem Jiang,Willem Jiang,Willem Jiang,1/13/2015 6:03,,4/10/2017 19:07,1/13/2015 6:18,,,Transports,,0,1,,,,,,,,,http://cxf.apache.org/schemas/configuration/http-jetty.xsd need to be updated for CXF-6087.,,,,,,,,Unknown,,,,,"2 years, 28 weeks ago",,9.22337E+18,,,Restricted to agents,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Restricted to agents,,,Restricted to agents,,,,,,9.22337E+18,,,,,,,,,0|i24ak7:
