1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1
12,1
13,1
14,1
15,1
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,3
36,3
37,3
38,3
39,3
40,3
41,4
42,4
43,4
44,4
45,4
46,4
47,4
48,5
49,5
50,5
51,5
52,5
53,5
54,5
55,5
56,5
57,5
58,5
59,5
60,5
61,5
62,5
63,5
64,5
65,5
66,5
67,5
68,5
69,5
70,5
71,5
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,6
93,6
94,6
95,6
96,7
97,7
98,8
99,8
100,8
101,8
102,8
103,8
104,8
105,8
106,8
107,8
108,8
109,8
110,8
111,8
112,8
113,8
114,8
115,8
116,8
117,8
118,8
119,8
120,8
121,8
122,8
123,8
124,8
125,8
126,8
127,8
128,8
129,8
130,8
131,8
132,8
133,8
134,8
135,8
136,8
137,8
138,8
139,8
140,8
141,8
142,8
143,8
144,8
145,8
146,8
147,8
148,8
149,8
150,8
151,8
152,8
153,8
154,8
155,8
156,8
157,8
158,8
159,8
160,8
161,8
162,8
163,8
164,8
165,8
166,8
167,8
168,8
169,8
170,8
171,8
172,8
173,8
174,8
175,8
176,8
177,8
178,8
179,8
180,8
181,8
182,8
183,8
184,8
185,8
186,8
187,8
188,8
189,8
190,8
191,8
192,8
193,8
194,8
195,8
196,8
197,8
198,8
199,8
200,8
201,8
202,8
203,8
204,8
205,8
206,8
207,8
208,8
209,8
210,8
211,8
212,8
213,8
214,8
215,8
216,8
217,8
218,8
219,8
220,8
221,8
222,8
223,8
224,8
225,8
226,8
227,8
228,8
229,8
230,8
231,8
232,8
233,8
234,8
235,8
236,8
237,8
238,8
239,8
240,8
241,8
242,8
243,8
244,8
245,8
246,8
247,8
248,8
249,8
250,9
251,9
252,9
253,9
254,9
255,9
256,9
257,9
258,9
259,9
260,9
261,9
262,9
263,9
264,9
265,9
266,9
267,9
268,9
269,9
270,10
271,10
272,10
273,10
274,10
275,10
276,10
277,10
278,10
279,10
280,10
281,10
282,10
283,10
284,10
285,10
286,10
287,10
288,10
289,10
290,10
291,10
292,10
293,10
294,10
295,10
296,10
297,10
298,10
299,10
300,10
301,10
302,10
303,10
304,10
305,10
306,11
307,11
308,11
309,11
310,11
311,11
312,11
313,11
314,11
315,11
316,11
317,11
318,11
319,11
320,11
321,11
322,11
323,11
324,11
325,11
326,11
327,12
328,12
329,12
330,12
331,12
332,12
333,12
334,12
335,12
336,12
337,12
338,12
339,12
340,12
341,12
342,12
343,12
344,12
345,12
346,12
347,12
348,12
349,12
350,12
351,12
352,12
353,12
354,12
355,12
356,12
357,12
358,12
359,12
360,12
361,12
362,12
363,12
364,12
365,12
366,12
367,12
368,12
369,12
370,12
371,12
372,12
373,12
374,12
375,12
376,12
377,12
378,12
379,12
380,12
381,12
382,12
383,12
384,12
385,12
386,12
387,12
388,12
389,12
390,12
391,12
392,13
393,13
394,13
395,13
396,13
397,13
398,13
399,13
400,13
401,14
402,14
403,14
404,14
405,14
406,14
407,14
408,14
409,14
410,14
411,15
412,15
413,15
414,15
415,15
416,15
417,15
418,15
419,15
420,15
421,15
422,15
423,15
424,15
425,15
426,15
427,16
428,16
429,16
430,16
431,16
432,16
433,16
434,16
435,16
436,16
437,16
438,16
439,16
440,16
441,16
442,16
443,16
444,16
445,16
446,16
447,16
448,16
449,16
450,16
451,16
452,16
453,16
454,16
455,16
456,16
457,16
458,16
459,16
460,16
461,17
462,17
463,17
464,17
465,17
466,17
467,17
468,17
469,17
470,17
471,17
472,17
473,17
474,17
475,17
476,17
477,18
478,18
479,18
480,18
481,18
482,18
483,18
484,18
485,18
486,18
487,18
488,18
489,18
490,18
491,18
492,18
493,18
494,18
495,18
496,18
497,18
498,18
499,18
500,18
501,18
502,18
503,18
504,18
505,18
506,18
507,18
508,18
509,18
510,18
511,18
512,18
513,18
514,18
515,18
516,18
517,18
518,18
519,18
520,18
521,18
522,18
523,18
524,18
525,18
526,18
527,18
528,18
529,18
530,18
531,18
532,18
533,18
534,18
535,18
536,18
537,18
538,18
539,18
540,18
541,18
542,18
543,18
544,18
545,18
546,18
547,18
548,18
549,18
550,18
551,18
552,18
553,18
554,18
555,18
556,18
557,18
558,18
559,18
560,18
561,18
562,18
563,18
564,18
565,18
566,18
567,18
568,18
569,18
570,18
571,18
572,18
573,18
574,18
575,18
576,18
577,18
578,18
579,18
580,18
581,18
582,18
583,18
584,18
585,18
586,18
587,18
588,18
589,18
590,18
591,18
592,18
593,18
594,18
595,18
596,18
597,18
598,18
599,18
600,18
601,18
602,18
603,18
604,18
605,18
606,18
607,18
608,18
609,18
610,18
611,18
612,18
613,18
614,18
615,18
616,18
617,18
618,18
619,18
620,18
621,18
622,18
623,18
624,18
625,18
626,18
627,18
628,18
629,18
630,18
631,18
632,18
633,18
634,18
635,18
636,18
637,18
638,18
639,18
640,18
641,18
642,18
643,18
644,18
645,18
646,18
647,18
648,18
649,18
650,18
651,18
652,18
653,18
654,18
655,18
656,18
657,18
658,18
659,18
