1,0
2,0
3,1
4,1
5,1
6,1
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,3
16,3
17,3
18,4
19,4
20,5
21,5
22,5
23,6
24,7
25,8
26,8
27,8
28,8
29,8
30,8
31,8
32,8
33,9
34,10
35,10
36,11
37,11
38,12
39,12
40,13
41,14
42,14
43,14
44,14
45,15
46,15
47,15
48,15
49,15
50,16
51,16
52,17
53,18
54,18
55,18
56,18
57,18
58,19
59,19
60,19
61,19
62,19
63,20
64,20
65,20
66,20
67,20
68,21
69,21
70,21
71,21
72,22
73,23
74,24
75,25
76,25
77,26
78,27
79,27
80,27
81,27
82,27
83,27
84,28
85,28
86,29
87,29
88,29
89,29
90,29
91,29
92,29
93,29
94,29
95,29
96,29
97,29
98,29
99,29
100,29
101,29
102,29
103,29
104,29
105,30
106,31
107,31
108,31
109,31
110,31
111,32
112,33
113,33
114,34
115,34
116,35
117,35
118,35
119,36
120,36
121,36
122,36
123,37
124,37
125,37
126,37
127,38
128,38
129,38
130,39
131,39
132,39
133,39
134,39
135,39
136,40
137,40
138,40
139,40
140,40
141,40
142,41
143,41
144,41
145,42
146,43
147,43
148,43
149,44
150,44
151,45
152,45
153,45
154,45
155,45
156,45
157,45
158,45
159,45
160,45
161,45
162,46
163,46
164,46
165,47
166,47
167,47
168,47
169,48
170,48
171,48
172,48
173,48
174,48
175,48
176,48
177,48
178,48
179,48
180,49
181,50
182,50
183,50
184,51
185,51
186,51
187,52
188,52
189,52
190,53
191,53
192,53
193,53
194,53
195,54
196,55
197,55
198,55
199,55
200,55
201,56
202,57
203,58
204,58
205,59
206,59
207,60
208,61
209,61
210,62
211,62
212,62
213,62
214,63
215,63
216,63
217,63
218,64
219,64
220,65
221,65
222,65
223,65
224,65
225,65
226,66
227,66
228,67
229,68
230,68
231,68
232,68
233,68
234,68
235,69
236,69
237,69
238,69
239,69
240,70
241,71
242,71
243,71
244,71
245,71
246,71
247,71
248,71
249,72
250,72
251,72
252,72
253,72
254,72
255,72
256,72
257,72
258,73
259,74
260,74
261,75
262,75
263,75
264,75
265,75
266,75
267,75
268,75
269,75
270,75
271,75
272,75
273,75
274,76
275,77
276,77
277,77
278,77
279,77
280,78
281,78
